sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MH06-S-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-S-Purple,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-s-purple,,,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-M-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-M-Black,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-m-black,,,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-M-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-M-Blue,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-m-blue,,,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh06-blue_alt1.jpg,/m/h/mh06-blue_back.jpg"
MH06-M-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-M-Purple,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-m-purple,,,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-L-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-L-Black,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-l-black,,,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-L-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-L-Blue,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-l-blue,,,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh06-blue_alt1.jpg,/m/h/mh06-blue_back.jpg"
MH06-L-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-L-Purple,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-l-purple,,,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-XL-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-XL-Black,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-xl-black,,,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-XL-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-XL-Blue,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-xl-blue,,,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh06-blue_alt1.jpg,/m/h/mh06-blue_back.jpg"
MH06-XL-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-XL-Purple,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-xl-purple,,,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06,,Top,configurable,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",42,,,,,,,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Wool|Polyester|Nylon,pattern=Solid,climate=All-weather|Cool|Indoor|Spring,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH06-XS-Black,size=XS,color=Black|sku=MH06-XS-Blue,size=XS,color=Blue|sku=MH06-XS-Purple,size=XS,color=Purple|sku=MH06-S-Black,size=S,color=Black|sku=MH06-S-Blue,size=S,color=Blue|sku=MH06-S-Purple,size=S,color=Purple|sku=MH06-M-Black,size=M,color=Black|sku=MH06-M-Blue,size=M,color=Blue|sku=MH06-M-Purple,size=M,color=Purple|sku=MH06-L-Black,size=L,color=Black|sku=MH06-L-Blue,size=L,color=Blue|sku=MH06-L-Purple,size=L,color=Purple|sku=MH06-XL-Black,size=XL,color=Black|sku=MH06-XL-Blue,size=XL,color=Blue|sku=MH06-XL-Purple,size=XL,color=Purple",,,"/m/h/mh06-blue_alt1.jpg,/m/h/mh06-blue_back.jpg"
MH07-XS-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-XS-Black,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-xs-black,,,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-XS-Gray,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-XS-Gray,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-xs-gray,,,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh07-gray_alt1.jpg,/m/h/mh07-gray_back.jpg"
MH07-XS-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-XS-Green,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-xs-green,,,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-S-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-S-Black,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-s-black,,,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-S-Gray,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-S-Gray,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-s-gray,,,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh07-gray_alt1.jpg,/m/h/mh07-gray_back.jpg"
MH07-S-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-S-Green,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-s-green,,,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-M-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-M-Black,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-m-black,,,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-M-Gray,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-M-Gray,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-m-gray,,,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh07-gray_alt1.jpg,/m/h/mh07-gray_back.jpg"
MH07-M-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-M-Green,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-m-green,,,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-L-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-L-Black,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-l-black,,,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-L-Gray,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-L-Gray,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-l-gray,,,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh07-gray_alt1.jpg,/m/h/mh07-gray_back.jpg"
MH07-L-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-L-Green,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-l-green,,,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-XL-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-XL-Black,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-xl-black,,,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,/m/h/mh07-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07-XL-Gray,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-XL-Gray,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-xl-gray,,,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh07-gray_alt1.jpg,/m/h/mh07-gray_back.jpg"
MH07-XL-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie-XL-Green,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,1,1,Taxable Goods,Not Visible Individually,54,,,,hero-hoodie-xl-green,,,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,/m/h/mh07-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH07,,Top,configurable,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hero Hoodie,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>
<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>",,,1,Taxable Goods,"Catalog, Search",54,,,,,,,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,/m/h/mh07-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Fleece|Hemp|Polyester,pattern=Color-Blocked,climate=Spring,eco_collection=No,performance_fabric=No,erin_recommends=No,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH07-XS-Black,size=XS,color=Black|sku=MH07-XS-Gray,size=XS,color=Gray|sku=MH07-XS-Green,size=XS,color=Green|sku=MH07-S-Black,size=S,color=Black|sku=MH07-S-Gray,size=S,color=Gray|sku=MH07-S-Green,size=S,color=Green|sku=MH07-M-Black,size=M,color=Black|sku=MH07-M-Gray,size=M,color=Gray|sku=MH07-M-Green,size=M,color=Green|sku=MH07-L-Black,size=L,color=Black|sku=MH07-L-Gray,size=L,color=Gray|sku=MH07-L-Green,size=L,color=Green|sku=MH07-XL-Black,size=XL,color=Black|sku=MH07-XL-Gray,size=XL,color=Gray|sku=MH07-XL-Green,size=XL,color=Green",,,"/m/h/mh07-gray_alt1.jpg,/m/h/mh07-gray_back.jpg"
MH08-XS-Brown,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-XS-Brown,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-xs-brown,,,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Brown",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh08-brown_alt1.jpg,/m/h/mh08-brown_back.jpg"
MH08-XS-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-XS-Purple,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-xs-purple,,,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
